datetime,pBuy,pSell
2024.07.12 23:00,0.0,0.7319
2024.07.12 23:15,0.0,0.6819
2024.07.15 08:00,0.7339,0.0
2024.07.15 08:15,0.7839,0.0
2024.07.15 08:30,0.7339,0.0
2024.07.15 08:45,0.0,0.81
2024.07.15 09:00,0.0,0.81
2024.07.15 09:15,0.0,0.76
2024.07.15 10:30,0.8045,0.0
2024.07.15 10:45,0.8545,0.0
2024.07.15 11:00,0.8045,0.0
2024.07.15 11:30,0.8086,0.0
2024.07.15 11:45,0.8586,0.0
2024.07.15 12:00,0.8086,0.0
2024.07.17 08:00,0.7863,0.0
2024.07.17 08:15,0.8363,0.0
2024.07.17 08:30,0.7863,0.0
2024.07.17 08:45,0.0,0.7416
2024.07.17 09:00,0.0,0.7295
2024.07.17 09:15,0.0,0.7374
2024.07.17 09:30,0.8535,0.0
2024.07.17 09:45,0.8035,0.0
2024.07.17 13:30,0.0,0.76
2024.07.17 13:45,0.0,0.81
2024.07.17 14:00,0.0,0.76
2024.07.18 08:00,0.77,0.0
2024.07.18 08:15,0.82,0.0
2024.07.18 08:30,0.77,0.0
2024.07.18 08:45,0.0,0.7884
2024.07.18 09:00,0.0,0.7384
2024.07.18 09:15,0.8013,0.0
2024.07.18 09:30,0.7513,0.0
2024.07.18 13:00,0.0,0.6936
2024.07.18 13:15,0.0,0.7436
2024.07.18 13:30,0.8462,0.0
2024.07.18 13:45,0.7962,0.0
2024.07.18 16:30,0.82,0.0
2024.07.18 16:45,0.87,0.0
2024.07.18 17:00,0.82,0.0
2024.07.19 14:00,0.7329,0.0
2024.07.19 14:15,0.7829,0.0
2024.07.19 14:30,0.7329,0.0
2024.07.22 08:00,0.0,0.7521
2024.07.22 08:15,0.0,0.8021
2024.07.22 08:30,0.0,0.7521
2024.07.22 13:45,0.0,0.797
2024.07.22 14:00,0.0,0.847
2024.07.22 14:15,0.0,0.8638
2024.07.22 14:30,0.0,0.8138
2024.07.22 14:45,0.0,0.7607
2024.07.22 15:00,0.0,0.8107
2024.07.22 15:15,0.0,0.7607
2024.07.22 15:45,0.7565,0.0
2024.07.22 16:00,0.8065,0.0
2024.07.22 16:15,0.7565,0.0
2024.07.23 08:00,0.0,0.7442
2024.07.23 08:15,0.0,0.7942
2024.07.23 08:30,0.0,0.7442
2024.07.23 10:30,0.76,0.0
2024.07.23 10:45,0.81,0.0
2024.07.23 11:00,0.76,0.0
2024.07.25 08:30,0.7591,0.0
2024.07.25 08:45,0.8091,0.0
2024.07.25 09:00,0.7591,0.0
2024.07.25 09:15,0.0,0.8646
2024.07.25 09:30,0.0,0.8146
2024.07.25 10:00,0.76,0.0
2024.07.25 10:15,0.81,0.0
2024.07.25 10:30,0.81,0.0
2024.07.25 10:45,0.76,0.0
2024.07.25 14:00,0.0,0.8152
2024.07.25 14:15,0.0,0.8652
2024.07.25 14:30,0.0,0.8152
2024.07.25 22:15,0.7505,0.0
2024.07.25 22:30,0.8005,0.0
2024.07.25 22:45,0.7505,0.0
2024.07.26 09:30,0.7277,0.0
2024.07.26 09:45,0.7777,0.0
2024.07.26 10:00,0.7277,0.0
2024.07.26 13:45,0.0,0.7933
2024.07.26 14:00,0.0,0.8433
2024.07.26 14:15,0.0,0.7933
2024.07.29 13:45,0.0,0.7387
2024.07.29 14:00,0.0,0.7887
2024.07.29 14:15,0.0,0.7387
2024.07.29 15:00,0.8083,0.0
2024.07.29 15:15,0.8583,0.0
2024.07.29 15:30,0.8083,0.0
2024.07.29 22:15,0.7075,0.0
2024.07.29 22:30,0.7575,0.0
2024.07.29 22:45,0.7075,0.0
2024.07.30 14:45,0.0,0.701
2024.07.30 15:00,0.0,0.751
2024.07.30 15:15,0.0,0.701
2024.07.30 16:00,0.82,0.0
2024.07.30 16:15,0.87,0.0
2024.07.30 16:30,0.82,0.0
2024.07.31 11:30,0.81,0.0
2024.07.31 11:45,0.86,0.0
2024.07.31 12:00,0.81,0.0
2024.07.31 13:15,0.0,0.71
2024.07.31 13:30,0.0,0.76
2024.07.31 13:45,0.0,0.71
2024.07.31 15:00,0.8045,0.0
2024.07.31 15:15,0.8545,0.0
2024.07.31 15:30,0.8045,0.0
2024.08.01 15:15,0.7507,0.0
2024.08.01 15:30,0.8007,0.0
2024.08.01 15:45,0.7507,0.0
2024.08.01 22:15,0.7913,0.0
2024.08.01 22:30,0.8413,0.0
2024.08.01 22:45,0.7913,0.0
2024.08.02 15:00,0.0,0.6989
2024.08.02 15:15,0.0,0.7489
2024.08.02 15:30,0.0,0.6989
2024.08.02 22:15,0.7933,0.0
2024.08.02 22:30,0.8433,0.0
2024.08.02 22:45,0.851,0.0
2024.08.02 23:00,0.801,0.0
2024.08.05 08:00,0.0,0.7567
2024.08.05 08:15,0.0,0.8067
2024.08.05 08:30,0.0,0.7938
2024.08.05 08:45,0.0,0.7438
2024.08.05 09:00,0.0,0.81
2024.08.05 09:15,0.0,0.76
2024.08.05 09:30,0.0,0.71
2024.08.05 22:45,0.0,0.8155
2024.08.05 23:00,0.0,0.8655
2024.08.05 23:15,0.0,0.8155
2024.08.06 15:15,0.0,0.77
2024.08.06 15:30,0.0,0.82
2024.08.06 15:45,0.0,0.77
2024.08.07 10:45,0.7235,0.0
2024.08.07 11:00,0.7735,0.0
2024.08.07 11:15,0.7235,0.0
2024.08.07 15:00,0.0,0.796
2024.08.07 15:15,0.0,0.846
2024.08.07 15:30,0.0,0.796
2024.08.07 22:00,0.7341,0.0
2024.08.07 22:15,0.7841,0.0
2024.08.07 22:30,0.7341,0.0
2024.08.08 10:00,0.0,0.8139
2024.08.08 10:15,0.0,0.8639
2024.08.08 10:30,0.0,0.8139
2024.08.09 16:45,0.82,0.0
2024.08.09 17:00,0.87,0.0
2024.08.09 17:15,0.82,0.0
2024.08.13 09:45,0.0,0.732
2024.08.13 10:00,0.0,0.782
2024.08.13 10:15,0.0,0.732
2024.08.13 16:15,0.77,0.0
2024.08.13 16:30,0.82,0.0
2024.08.13 16:45,0.77,0.0
2024.08.14 15:15,0.0,0.706
2024.08.14 15:30,0.0,0.756
2024.08.14 15:45,0.0,0.706
2024.08.14 16:00,0.0,0.7052
2024.08.14 16:15,0.0,0.7552
2024.08.14 16:30,0.0,0.7052
2024.08.14 22:45,0.6841,0.0
2024.08.14 23:00,0.7341,0.0
2024.08.14 23:15,0.6841,0.0
2024.08.15 15:30,0.0,0.71
2024.08.15 15:45,0.0,0.76
2024.08.15 16:00,0.0,0.82
2024.08.15 16:15,0.0,0.77
2024.08.15 22:30,0.0,0.71
2024.08.15 22:45,0.0,0.76
2024.08.15 23:00,0.0,0.71
2024.08.16 08:15,0.7413,0.0
2024.08.16 08:30,0.7913,0.0
2024.08.16 08:45,0.7999,0.0
2024.08.16 09:00,0.7499,0.0
2024.08.16 14:15,0.0,0.7501
2024.08.16 14:30,0.0,0.8001
2024.08.16 14:45,0.0,0.7501
2024.08.16 15:00,0.82,0.0
2024.08.16 15:15,0.77,0.0
2024.08.19 09:30,0.0,0.7354
2024.08.19 09:45,0.0,0.7854
2024.08.19 10:00,0.0,0.7354
2024.08.19 11:30,0.0,0.7432
2024.08.19 11:45,0.0,0.7932
2024.08.19 12:00,0.0,0.7432
2024.08.19 16:30,0.82,0.0
2024.08.19 16:45,0.87,0.0
2024.08.19 17:00,0.82,0.0
2024.08.20 08:45,0.0,0.7424
2024.08.20 09:00,0.0,0.7924
2024.08.20 09:15,0.0,0.7424
2024.08.21 09:00,0.82,0.0
2024.08.21 09:15,0.87,0.0
2024.08.21 09:30,0.82,0.0
2024.08.21 11:45,0.0,0.6838
2024.08.21 12:00,0.0,0.7338
2024.08.21 12:15,0.0,0.6838
2024.08.21 14:30,0.8047,0.0
2024.08.21 14:45,0.8547,0.0
2024.08.21 15:00,0.8047,0.0
2024.08.21 16:45,0.8181,0.0
2024.08.21 17:00,0.8681,0.0
2024.08.21 17:15,0.8181,0.0
2024.08.21 22:15,0.7389,0.0
2024.08.21 22:30,0.7889,0.0
2024.08.21 22:45,0.7389,0.0
2024.08.22 08:45,0.71,0.0
2024.08.22 09:00,0.76,0.0
2024.08.22 09:15,0.71,0.0
2024.08.22 11:00,0.0,0.7972
2024.08.22 11:15,0.0,0.8472
2024.08.22 11:30,0.0,0.7972
2024.08.22 22:30,0.7525,0.0
2024.08.22 22:45,0.8025,0.0
2024.08.22 23:00,0.7525,0.0
2024.08.23 08:30,0.0,0.82
2024.08.23 08:45,0.0,0.87
2024.08.23 09:00,0.0,0.82
2024.08.23 16:15,0.0,0.82
2024.08.23 16:30,0.0,0.87
2024.08.23 16:45,0.0,0.82
2024.08.26 16:45,0.0,0.71
2024.08.26 17:00,0.0,0.76
2024.08.26 17:15,0.0,0.71
2024.08.27 08:00,0.8075,0.0
2024.08.27 08:15,0.8575,0.0
2024.08.27 08:30,0.8075,0.0
2024.08.27 08:45,0.795,0.0
2024.08.27 09:00,0.745,0.0
2024.08.27 09:15,0.82,0.0
2024.08.27 09:30,0.77,0.0
2024.08.27 10:15,0.0,0.76
2024.08.27 10:30,0.0,0.81
2024.08.27 10:45,0.0,0.81
2024.08.27 11:00,0.0,0.76
2024.08.27 11:15,0.87,0.0
2024.08.27 11:30,0.82,0.0
2024.08.27 15:00,0.0,0.7461
2024.08.27 15:15,0.0,0.7961
2024.08.27 15:30,0.0,0.7461
2024.08.28 09:00,0.82,0.0
2024.08.28 09:15,0.87,0.0
2024.08.28 09:30,0.82,0.0
2024.08.28 16:00,0.76,0.0
2024.08.28 16:15,0.81,0.0
2024.08.28 16:30,0.76,0.0
2024.08.29 14:45,0.0,0.7484
2024.08.29 15:00,0.0,0.7984
2024.08.29 15:15,0.0,0.7484
2024.08.29 16:30,0.8048,0.0
2024.08.29 16:45,0.8548,0.0
2024.08.29 17:00,0.8048,0.0
2024.08.29 22:15,0.0,0.7343
2024.08.29 22:30,0.0,0.7843
2024.08.29 22:45,0.0,0.7343
2024.08.30 09:00,0.82,0.0
2024.08.30 09:15,0.87,0.0
2024.08.30 09:30,0.82,0.0
2024.08.30 11:30,0.0,0.7373
2024.08.30 11:45,0.0,0.7873
2024.08.30 12:00,0.0,0.7373
2024.09.02 09:00,0.71,0.0
2024.09.02 09:15,0.76,0.0
2024.09.02 09:30,0.71,0.0
2024.09.02 11:30,0.71,0.0
2024.09.02 11:45,0.76,0.0
2024.09.02 12:00,0.71,0.0
2024.09.03 09:30,0.6995,0.0
2024.09.03 09:45,0.7495,0.0
2024.09.03 10:00,0.6995,0.0
2024.09.04 08:45,0.0,0.82
2024.09.04 09:00,0.0,0.87
2024.09.04 09:15,0.0,0.82
2024.09.04 09:30,0.0,0.77
2024.09.04 09:45,0.0,0.82
2024.09.04 10:00,0.0,0.77
2024.09.04 22:45,0.7355,0.0
2024.09.04 23:00,0.7855,0.0
2024.09.04 23:15,0.7355,0.0
2024.09.04 23:45,0.0,0.8018
2024.09.05 01:00,0.0,0.8518
2024.09.05 01:15,0.0,0.8018
2024.09.05 15:45,0.0,0.76
2024.09.05 16:00,0.0,0.81
2024.09.05 16:15,0.0,0.76
2024.09.06 14:15,0.0,0.7383
2024.09.06 14:30,0.0,0.7883
2024.09.06 14:45,0.0,0.7383
2024.09.06 15:00,0.82,0.0
2024.09.06 15:15,0.87,0.0
2024.09.06 15:30,0.87,0.0
2024.09.06 15:45,0.82,0.0
2024.09.06 16:00,0.0,0.81
2024.09.06 16:15,0.0,0.76
2024.09.06 16:30,0.0,0.71
2024.09.09 13:00,0.0,0.7995
2024.09.09 13:15,0.0,0.8495
2024.09.09 13:30,0.0,0.7995
2024.09.09 14:15,0.6978,0.0
2024.09.09 14:30,0.7478,0.0
2024.09.09 14:45,0.6978,0.0
2024.09.09 15:15,0.71,0.0
2024.09.09 15:30,0.76,0.0
2024.09.09 15:45,0.71,0.0
2024.09.09 16:45,0.0,0.8169
2024.09.09 17:00,0.0,0.8669
2024.09.09 17:15,0.0,0.8169
2024.09.10 08:00,0.8057,0.0
2024.09.10 08:15,0.8557,0.0
2024.09.10 08:30,0.8057,0.0
2024.09.10 10:30,0.0,0.76
2024.09.10 10:45,0.0,0.81
2024.09.10 11:00,0.0,0.76
2024.09.10 16:45,0.0,0.7573
2024.09.10 17:00,0.0,0.8073
2024.09.10 17:15,0.0,0.7573
2024.09.12 08:45,0.7497,0.0
2024.09.12 09:00,0.7997,0.0
2024.09.12 09:15,0.7497,0.0
2024.09.12 09:30,0.0,0.76
2024.09.12 09:45,0.0,0.81
2024.09.12 10:00,0.0,0.76
2024.09.12 10:15,0.7987,0.0
2024.09.12 10:30,0.8487,0.0
2024.09.12 10:45,0.7987,0.0
2024.09.12 11:00,0.8136,0.0
2024.09.12 11:15,0.8636,0.0
2024.09.12 11:30,0.8136,0.0
2024.09.12 13:15,0.0,0.76
2024.09.12 13:30,0.0,0.81
2024.09.12 13:45,0.0,0.76
2024.09.12 14:30,0.82,0.0
2024.09.12 14:45,0.87,0.0
2024.09.12 15:00,0.82,0.0
2024.09.16 08:45,0.0,0.7315
2024.09.16 09:00,0.0,0.7815
2024.09.16 09:15,0.0,0.7315
2024.09.16 09:45,0.0,0.76
2024.09.16 10:00,0.0,0.81
2024.09.16 10:15,0.0,0.76
2024.09.16 10:30,0.87,0.0
2024.09.16 10:45,0.82,0.0
2024.09.16 13:45,0.82,0.0
2024.09.16 14:00,0.87,0.0
2024.09.16 14:15,0.82,0.0
2024.09.16 16:45,0.0,0.76
2024.09.16 17:00,0.0,0.81
2024.09.16 17:15,0.0,0.76
2024.09.16 22:15,0.7521,0.0
2024.09.16 22:30,0.8021,0.0
2024.09.16 22:45,0.7521,0.0
2024.09.17 08:15,0.7955,0.0
2024.09.17 08:30,0.8455,0.0
2024.09.17 08:45,0.7955,0.0
2024.09.17 09:00,0.8384,0.0
2024.09.17 09:15,0.862,0.0
2024.09.17 09:30,0.812,0.0
2024.09.17 09:45,0.0,0.7495
2024.09.17 10:00,0.0,0.7995
2024.09.17 10:15,0.0,0.7495
2024.09.17 11:00,0.0,0.7345
2024.09.17 11:15,0.0,0.7845
2024.09.17 11:30,0.0,0.7345
2024.09.17 14:15,0.7911,0.0
2024.09.17 14:30,0.8411,0.0
2024.09.17 14:45,0.7911,0.0
2024.09.17 15:15,0.0,0.71
2024.09.17 15:30,0.0,0.76
2024.09.17 15:45,0.0,0.71
2024.09.18 16:30,0.0,0.76
2024.09.18 16:45,0.0,0.81
2024.09.18 17:00,0.0,0.76
2024.09.19 08:15,0.6879,0.0
2024.09.19 08:30,0.7379,0.0
2024.09.19 08:45,0.6879,0.0
2024.09.19 09:00,0.76,0.0
2024.09.19 09:15,0.71,0.0
2024.09.19 09:30,0.0,0.8666
2024.09.19 09:45,0.0,0.8166
2024.09.19 15:30,0.0,0.71
2024.09.19 15:45,0.0,0.76
2024.09.19 16:00,0.0,0.71
2024.09.20 14:00,0.0,0.7413
2024.09.20 14:15,0.0,0.7913
2024.09.20 14:30,0.0,0.7413
2024.09.23 09:45,0.0,0.6981
2024.09.23 10:00,0.0,0.7481
2024.09.23 10:15,0.0,0.76
2024.09.23 10:30,0.0,0.71
2024.09.24 08:30,0.0,0.76
2024.09.24 08:45,0.0,0.81
2024.09.24 09:00,0.0,0.76
2024.09.24 10:30,0.8118,0.0
2024.09.24 10:45,0.8618,0.0
2024.09.24 11:00,0.8118,0.0
2024.09.25 09:45,0.0,0.6829
2024.09.25 10:00,0.0,0.7329
2024.09.25 10:15,0.0,0.6829
2024.09.26 16:45,0.8129,0.0
2024.09.26 17:00,0.8629,0.0
2024.09.26 17:15,0.8129,0.0
2024.09.27 08:45,0.7996,0.0
2024.09.27 09:00,0.8496,0.0
2024.09.27 09:15,0.8496,0.0
2024.09.27 09:30,0.7996,0.0
2024.09.27 16:00,0.0,0.7555
2024.09.27 16:15,0.0,0.8055
2024.09.27 16:30,0.0,0.7555
2024.09.27 22:15,0.7234,0.0
2024.09.27 22:30,0.7734,0.0
2024.09.27 22:45,0.7234,0.0
2024.09.27 23:45,0.71,0.0
2024.09.30 01:00,0.76,0.0
2024.09.30 01:15,0.71,0.0
2024.09.30 10:15,0.0,0.805
2024.09.30 10:30,0.0,0.855
2024.09.30 10:45,0.0,0.805
2024.09.30 11:00,0.7486,0.0
2024.09.30 11:15,0.7986,0.0
2024.09.30 11:30,0.7486,0.0
2024.09.30 22:30,0.7411,0.0
2024.09.30 22:45,0.7911,0.0
2024.09.30 23:00,0.7411,0.0
2024.10.01 14:30,0.6897,0.0
2024.10.01 14:45,0.7397,0.0
2024.10.01 15:00,0.6897,0.0
2024.10.01 22:30,0.0,0.6782
2024.10.01 22:45,0.0,0.7282
2024.10.01 23:00,0.0,0.6782
2024.10.02 10:30,0.7938,0.0
2024.10.02 10:45,0.8438,0.0
2024.10.02 11:00,0.7938,0.0
2024.10.02 14:00,0.7929,0.0
2024.10.02 14:15,0.8429,0.0
2024.10.02 14:30,0.7929,0.0
2024.10.03 09:00,0.82,0.0
2024.10.03 09:15,0.87,0.0
2024.10.03 09:30,0.8662,0.0
2024.10.03 09:45,0.8162,0.0
2024.10.03 10:15,0.0,0.71
2024.10.03 10:30,0.0,0.76
2024.10.03 10:45,0.0,0.71
2024.10.03 16:00,0.7511,0.0
2024.10.03 16:15,0.8011,0.0
2024.10.03 16:30,0.7511,0.0
2024.10.03 22:00,0.729,0.0
2024.10.03 22:15,0.779,0.0
2024.10.03 22:30,0.729,0.0
2024.10.04 11:45,0.0,0.6826
2024.10.04 12:00,0.0,0.7326
2024.10.04 12:15,0.0,0.6826
2024.10.04 13:15,0.7928,0.0
2024.10.04 13:30,0.8428,0.0
2024.10.04 13:45,0.7928,0.0
2024.10.04 15:45,0.82,0.0
2024.10.04 16:00,0.87,0.0
2024.10.04 16:15,0.87,0.0
2024.10.04 16:30,0.82,0.0
2024.10.04 22:15,0.7282,0.0
2024.10.04 22:30,0.7782,0.0
2024.10.04 22:45,0.7282,0.0
2024.10.07 10:15,0.7538,0.0
2024.10.07 10:30,0.8038,0.0
2024.10.07 10:45,0.81,0.0
2024.10.07 11:00,0.7587,0.0
2024.10.07 11:15,0.7087,0.0
2024.10.07 13:30,0.0,0.7947
2024.10.07 13:45,0.0,0.8447
2024.10.07 14:00,0.0,0.7947
2024.10.07 15:15,0.0,0.77
2024.10.07 15:30,0.0,0.82
2024.10.07 15:45,0.0,0.82
2024.10.07 16:00,0.81,0.0
2024.10.07 16:15,0.76,0.0
2024.10.08 09:00,0.0,0.7813
2024.10.08 09:15,0.0,0.8313
2024.10.08 09:30,0.0,0.8694
2024.10.08 09:45,0.0,0.8194
2024.10.08 11:15,0.76,0.0
2024.10.08 11:30,0.81,0.0
2024.10.08 11:45,0.76,0.0
2024.10.08 13:30,0.6912,0.0
2024.10.08 13:45,0.7412,0.0
2024.10.08 14:00,0.6912,0.0
2024.10.08 14:45,0.6722,0.0
2024.10.08 15:00,0.7222,0.0
2024.10.08 15:15,0.6722,0.0
2024.10.09 08:00,0.76,0.0
2024.10.09 08:15,0.81,0.0
2024.10.09 08:30,0.76,0.0
2024.10.09 08:45,0.0,0.8638
2024.10.09 09:00,0.0,0.8499
2024.10.09 09:15,0.0,0.8113
2024.10.09 09:30,0.0,0.7613
2024.10.10 10:15,0.71,0.0
2024.10.10 10:30,0.76,0.0
2024.10.10 10:45,0.71,0.0
2024.10.10 14:00,0.0,0.8067
2024.10.10 14:15,0.0,0.8567
2024.10.10 14:30,0.0,0.82
2024.10.10 14:45,0.0,0.77
2024.10.10 15:30,0.71,0.0
2024.10.10 15:45,0.76,0.0
2024.10.10 16:00,0.71,0.0
2024.10.10 16:15,0.0,0.87
2024.10.10 16:30,0.0,0.8428
2024.10.10 16:45,0.0,0.7928
2024.10.11 09:15,0.0,0.76
2024.10.11 09:30,0.0,0.81
2024.10.11 09:45,0.0,0.76
2024.10.11 13:15,0.7881,0.0
2024.10.11 13:30,0.8381,0.0
2024.10.11 13:45,0.7881,0.0
2024.10.11 15:15,0.0,0.7509
2024.10.11 15:30,0.0,0.8009
2024.10.11 15:45,0.0,0.7509
2024.10.15 08:00,0.0,0.6975
2024.10.15 08:15,0.0,0.7475
2024.10.15 08:30,0.0,0.6975
2024.10.15 09:00,0.8016,0.0
2024.10.15 09:15,0.8516,0.0
2024.10.15 09:30,0.8503,0.0
2024.10.15 09:45,0.8569,0.0
2024.10.15 10:00,0.8069,0.0
2024.10.15 13:30,0.0,0.7422
2024.10.15 13:45,0.0,0.7922
2024.10.15 14:00,0.0,0.7422
2024.10.15 15:30,0.0,0.7466
2024.10.15 15:45,0.0,0.7966
2024.10.15 16:00,0.0,0.7466
2024.10.15 22:30,0.0,0.71
2024.10.15 22:45,0.0,0.76
2024.10.15 23:00,0.0,0.71
2024.10.16 13:00,0.0,0.76
2024.10.16 13:15,0.0,0.81
2024.10.16 13:30,0.0,0.76
2024.10.16 14:00,0.8097,0.0
2024.10.16 14:15,0.8597,0.0
2024.10.16 14:30,0.8097,0.0
2024.10.17 09:30,0.0,0.7511
2024.10.17 09:45,0.0,0.8011
2024.10.17 10:00,0.0,0.7511
2024.10.17 14:30,0.0,0.7456
2024.10.17 14:45,0.0,0.7956
2024.10.17 15:00,0.0,0.805
2024.10.17 15:15,0.0,0.755
2024.10.17 15:30,0.82,0.0
2024.10.17 15:45,0.87,0.0
2024.10.17 16:00,0.82,0.0
2024.10.17 16:15,0.77,0.0
2024.10.18 15:45,0.0,0.71
2024.10.18 16:00,0.0,0.76
2024.10.18 16:15,0.0,0.71
2024.10.18 16:30,0.82,0.0
2024.10.18 16:45,0.87,0.0
2024.10.18 17:00,0.82,0.0
2024.10.21 08:45,0.0,0.71
2024.10.21 09:00,0.0,0.76
2024.10.21 09:15,0.0,0.71
2024.10.21 11:30,0.0,0.7233
2024.10.21 11:45,0.0,0.7733
2024.10.21 12:00,0.0,0.7233
2024.10.22 13:00,0.82,0.0
2024.10.22 13:15,0.87,0.0
2024.10.22 13:30,0.82,0.0
2024.10.22 14:00,0.0,0.7348
2024.10.22 14:15,0.0,0.7848
2024.10.22 14:30,0.0,0.7348
2024.10.22 14:45,0.806,0.0
2024.10.22 15:00,0.856,0.0
2024.10.22 15:15,0.806,0.0
2024.10.23 15:00,0.0,0.6974
2024.10.23 15:15,0.0,0.7474
2024.10.23 15:30,0.0,0.6974
2024.10.23 22:15,0.739,0.0
2024.10.23 22:30,0.789,0.0
2024.10.23 22:45,0.739,0.0
2024.10.24 09:00,0.698,0.0
2024.10.24 09:15,0.748,0.0
2024.10.24 09:30,0.698,0.0
2024.10.24 14:15,0.7501,0.0
2024.10.24 14:30,0.8001,0.0
2024.10.24 14:45,0.7501,0.0
2024.10.24 15:00,0.0,0.7851
2024.10.24 15:15,0.0,0.7351
2024.10.24 22:15,0.7363,0.0
2024.10.24 22:30,0.7863,0.0
2024.10.24 22:45,0.7363,0.0
2024.10.25 13:00,0.0,0.7611
2024.10.25 13:15,0.0,0.8111
2024.10.25 13:30,0.7795,0.0
2024.10.25 13:45,0.7295,0.0
2024.10.25 14:00,0.7313,0.0
2024.10.25 14:15,0.7813,0.0
2024.10.25 14:30,0.7907,0.0
2024.10.25 14:45,0.7407,0.0
2024.10.28 08:00,0.77,0.0
2024.10.28 08:15,0.82,0.0
2024.10.28 08:30,0.77,0.0
2024.10.28 10:30,0.0,0.7557
2024.10.28 10:45,0.0,0.8057
2024.10.28 11:00,0.0,0.7557
2024.10.28 15:00,0.77,0.0
2024.10.28 15:15,0.82,0.0
2024.10.28 15:30,0.77,0.0
2024.10.28 16:45,0.0,0.7365
2024.10.28 17:00,0.0,0.7865
2024.10.28 17:15,0.0,0.7365
2024.10.29 10:15,0.82,0.0
2024.10.29 10:30,0.87,0.0
2024.10.29 10:45,0.82,0.0
2024.10.30 14:15,0.82,0.0
2024.10.30 14:30,0.87,0.0
2024.10.30 14:45,0.82,0.0
2024.10.30 15:15,0.0,0.71
2024.10.30 15:30,0.0,0.76
2024.10.30 15:45,0.0,0.71
2024.10.30 22:00,0.0,0.732
2024.10.30 22:15,0.0,0.782
2024.10.30 22:30,0.0,0.732
2024.10.31 09:15,0.7877,0.0
2024.10.31 09:30,0.8377,0.0
2024.10.31 09:45,0.7877,0.0
2024.10.31 14:30,0.0,0.7075
2024.10.31 14:45,0.0,0.7575
2024.10.31 15:00,0.0,0.7075
2024.10.31 15:15,0.0,0.76
2024.10.31 15:30,0.0,0.71
2024.11.04 08:45,0.76,0.0
2024.11.04 09:00,0.81,0.0
2024.11.04 09:15,0.0,0.87
2024.11.04 09:30,0.0,0.8597
2024.11.04 09:45,0.0,0.8097
2024.11.05 08:15,0.682,0.0
2024.11.05 08:30,0.732,0.0
2024.11.05 08:45,0.682,0.0
2024.11.05 11:45,0.0,0.801
2024.11.05 12:00,0.0,0.851
2024.11.05 12:15,0.0,0.801
2024.11.05 23:30,0.0,0.7781
2024.11.05 23:45,0.0,0.8281
2024.11.06 01:00,0.0,0.8311
2024.11.06 01:15,0.0,0.7811
2024.11.06 08:00,0.0,0.767
2024.11.06 08:15,0.0,0.817
2024.11.06 08:30,0.0,0.767
2024.11.07 09:00,0.76,0.0
2024.11.07 09:15,0.81,0.0
2024.11.07 09:30,0.76,0.0
2024.11.07 09:45,0.0,0.8483
2024.11.07 10:00,0.0,0.7983
2024.11.07 10:30,0.0,0.7892
2024.11.07 10:45,0.0,0.8392
2024.11.07 11:00,0.0,0.7892
2024.11.08 14:00,0.0,0.7949
2024.11.08 14:15,0.0,0.8449
2024.11.08 14:30,0.0,0.7949
2024.11.11 13:00,0.7554,0.0
2024.11.11 13:15,0.8054,0.0
2024.11.11 13:30,0.7554,0.0
2024.11.11 23:30,0.0,0.8026
2024.11.11 23:45,0.0,0.8526
2024.11.12 01:00,0.0,0.8026
2024.11.13 10:15,0.76,0.0
2024.11.13 10:30,0.81,0.0
2024.11.13 10:45,0.76,0.0
2024.11.13 13:30,0.685,0.0
2024.11.13 13:45,0.735,0.0
2024.11.13 14:00,0.685,0.0
2024.11.13 16:45,0.0,0.77
2024.11.13 17:00,0.0,0.82
2024.11.13 17:15,0.0,0.77
2024.11.14 13:30,0.7522,0.0
2024.11.14 13:45,0.8022,0.0
2024.11.14 14:00,0.7522,0.0
2024.11.14 16:30,0.0,0.8059
2024.11.14 16:45,0.0,0.8559
2024.11.14 17:00,0.0,0.8059
2024.11.15 13:45,0.0,0.805
2024.11.15 14:00,0.0,0.855
2024.11.15 14:15,0.0,0.805
2024.11.15 15:15,0.0,0.8127
2024.11.15 15:30,0.0,0.8627
2024.11.15 15:45,0.0,0.8127
2024.11.15 22:15,0.7378,0.0
2024.11.15 22:30,0.7878,0.0
2024.11.15 22:45,0.7378,0.0
2024.11.18 10:15,0.0,0.7023
2024.11.18 10:30,0.0,0.7523
2024.11.18 10:45,0.0,0.7023
2024.11.18 11:15,0.7675,0.0
2024.11.18 11:30,0.8175,0.0
2024.11.18 11:45,0.7675,0.0
2024.11.19 08:45,0.0,0.76
2024.11.19 09:00,0.0,0.81
2024.11.19 09:15,0.0,0.76
2024.11.22 16:00,0.0,0.6822
2024.11.22 16:15,0.0,0.7322
2024.11.22 16:30,0.0,0.6822
2024.11.25 16:00,0.0,0.71
2024.11.25 16:15,0.0,0.76
2024.11.25 16:30,0.0,0.71
2024.11.26 15:15,0.0,0.82
2024.11.26 15:30,0.0,0.87
2024.11.26 15:45,0.0,0.82
2024.11.28 08:15,0.7012,0.0
2024.11.28 08:30,0.7512,0.0
2024.11.28 08:45,0.7012,0.0
2024.11.28 11:15,0.6744,0.0
2024.11.28 11:30,0.7244,0.0
2024.11.28 11:45,0.6744,0.0
2024.11.29 10:45,0.8193,0.0
2024.11.29 11:00,0.8693,0.0
2024.11.29 11:15,0.8193,0.0
2024.12.02 08:00,0.7306,0.0
